date,ticker,name,open,high,low,close,adj_close,volume,trading_value,market_cap,sector,is_suspended,is_administrative
2012-01-02,000080,,25300,26500,25250,26300,26300,71275,1854588100,,,,
2012-01-03,000080,,26450,27000,26300,26950,26950,132025,3535097000,,,,
2012-01-04,000080,,27100,27400,26850,27250,27250,87826,2391450000,,,,
2012-01-05,000080,,27000,28050,26700,27950,27950,108290,2983496500,,,,
2012-01-06,000080,,28100,28100,26900,27750,27750,71453,1967302700,,,,
2012-01-09,000080,,27650,27950,27050,27700,27700,64206,1772895050,,,,
2012-01-10,000080,,27700,28050,27650,27900,27900,83227,2323293600,,,,
2012-01-11,000080,,27750,27850,27100,27650,27650,54253,1484107450,,,,
2012-01-12,000080,,27750,27950,27300,27850,27850,33398,927218400,,,,
2012-01-13,000080,,27650,28150,27600,28100,28100,48835,1368395500,,,,
2012-01-16,000080,,28100,28100,27250,27250,27250,55731,1524015750,,,,
2012-01-17,000080,,27300,27850,27150,27200,27200,65235,1800981550,,,,
2012-01-18,000080,,27300,27600,25450,25450,25450,184290,4849602050,,,,
2012-01-19,000080,,25600,26200,24200,24400,24400,484046,11979782500,,,,
2012-01-20,000080,,24500,25200,24350,24550,24550,219083,5392687100,,,,
2012-01-25,000080,,24600,24900,24550,24650,24650,158457,3912134550,,,,
2012-01-26,000080,,24600,24850,24600,24750,24750,129120,3193071700,,,,
2012-01-27,000080,,24800,24900,24650,24750,24750,150726,3735194250,,,,
2012-01-30,000080,,24750,24850,24550,24750,24750,108084,2670253500,,,,
2012-01-31,000080,,24800,25000,24700,25000,25000,264913,6566351000,,,,
2012-02-01,000080,,24900,25450,24800,25300,25300,170794,4303835800,,,,
2012-02-02,000080,,25350,25900,25350,25600,25600,151969,3894886520,,,,
2012-02-03,000080,,25600,25700,25400,25550,25550,73910,1888922650,,,,
2012-02-06,000080,,25700,25900,25700,25900,25900,132245,3410907200,,,,
2012-02-07,000080,,25700,26450,25700,26350,26350,109112,2868838550,,,,
2012-02-08,000080,,26200,26700,26150,26350,26350,84318,2227852800,,,,
2012-02-09,000080,,26550,26550,25750,26350,26350,103214,2692188450,,,,
2012-02-10,000080,,26350,26400,25500,25500,25500,299682,7719866100,,,,
2012-02-13,000080,,25500,25650,25200,25200,25200,131903,3336991950,,,,
2012-02-14,000080,,25150,25200,24900,25000,25000,200848,5020191010,,,,
2012-02-15,000080,,25000,25400,24950,25050,25050,133627,3359607480,,,,
2012-02-16,000080,,25000,25050,24700,24700,24700,92539,2297893800,,,,
2012-02-17,000080,,24750,25100,24750,24950,24950,83919,2092863550,,,,
2012-02-20,000080,,24850,25350,24850,25250,25250,96761,2436463750,,,,
2012-02-21,000080,,25250,25500,24950,25000,25000,75055,1888577750,,,,
2012-02-22,000080,,25000,25000,24700,25000,25000,89942,2241112100,,,,
2012-02-23,000080,,24850,25200,24800,25000,25000,88576,2212728000,,,,
2012-02-24,000080,,25050,25800,24950,25600,25600,103484,2635555400,,,,
2012-02-27,000080,,25700,25700,25250,25400,25400,79905,2026518500,,,,
2012-02-28,000080,,25200,25400,25000,25000,25000,60890,1536022000,,,,
2012-02-29,000080,,25000,25300,25000,25000,25000,59217,1488558200,,,,
2012-03-02,000080,,25050,25200,24750,24800,24800,87411,2181321400,,,,
2012-03-05,000080,,24850,24850,24500,24500,24500,87846,2162832950,,,,
2012-03-06,000080,,24500,24850,24500,24650,24650,48544,1200150450,,,,
2012-03-07,000080,,24500,26450,24200,25750,25750,500852,12899466100,,,,
2012-03-08,000080,,25750,26000,24200,24200,24200,564688,13931487350,,,,
2012-03-09,000080,,24300,24600,24150,24350,24350,225626,5484435600,,,,
2012-03-12,000080,,24500,24600,23650,24000,24000,144171,3468342550,,,,
2012-03-13,000080,,24000,25100,24000,25000,25000,191340,4729273700,,,,
2012-03-14,000080,,25200,25250,24900,25050,25050,137294,3441457200,,,,
2012-03-15,000080,,24950,25650,24950,25600,25600,358504,9137715900,,,,
2012-03-16,000080,,25800,26350,25700,26050,26050,246816,6436133300,,,,
2012-03-19,000080,,26300,26300,25600,25850,25850,130318,3383316500,,,,
2012-03-20,000080,,25750,26100,25300,25950,25950,118071,3032410450,,,,
2012-03-21,000080,,26100,26100,25400,25450,25450,79688,2043937500,,,,
2012-03-22,000080,,25300,25800,25300,25550,25550,70016,1792126300,,,,
2012-03-23,000080,,25700,25950,25550,25750,25750,107199,2765227700,,,,
2012-03-26,000080,,25750,26250,25750,26200,26200,131332,3425828200,,,,
2012-03-27,000080,,26400,26600,25800,25800,25800,119195,3119719200,,,,
2012-03-28,000080,,25900,26300,25900,25950,25950,84162,2196602690,,,,
2012-03-29,000080,,26050,26050,25300,25500,25500,61125,1564465000,,,,
2012-03-30,000080,,25600,25950,25500,25750,25750,66786,1715798750,,,,
2012-04-02,000080,,25750,25950,25550,25600,25600,94016,2416098900,,,,
2012-04-03,000080,,25600,26100,25550,26050,26050,138597,3586899800,,,,
2012-04-04,000080,,26200,26800,26050,26250,26250,194368,5136938400,,,,
2012-04-05,000080,,26400,26400,25800,26050,26050,72271,1879042700,,,,
2012-04-06,000080,,26100,26100,25750,25800,25800,56422,1459502600,,,,
2012-04-09,000080,,25800,25800,24650,24750,24750,147073,3690173650,,,,
2012-04-10,000080,,24650,25100,24650,24850,24850,75625,1883439750,,,,
2012-04-12,000080,,24850,25300,24650,25300,25300,56492,1409571150,,,,
2012-04-13,000080,,25100,25450,24950,25300,25300,51846,1306186600,,,,
2012-04-16,000080,,25000,25200,24850,25050,25050,33455,837154250,,,,
2012-04-17,000080,,25000,25600,24950,25600,25600,67567,1709332900,,,,
2012-04-18,000080,,25650,26100,25500,25850,25850,86979,2248910150,,,,
2012-04-19,000080,,25650,25950,25100,25150,25150,114034,2883639000,,,,
2012-04-20,000080,,25200,25250,24850,24950,24950,95300,2382468250,,,,
2012-04-23,000080,,25000,25200,24900,25000,25000,63039,1573894500,,,,
2012-04-24,000080,,25000,25300,24700,25050,25050,87563,2183063650,,,,
2012-04-25,000080,,25200,25200,24100,24200,24200,113403,2765415850,,,,
2012-04-26,000080,,24200,24900,24200,24600,24600,65051,1599701100,,,,
2012-04-27,000080,,24600,24650,24300,24450,24450,50173,1227191350,,,,
2012-04-30,000080,,24750,24800,24350,24500,24500,35436,873449850,,,,
2012-05-02,000080,,24500,24700,24150,24150,24150,83462,2034887400,,,,
2012-05-03,000080,,24300,24350,23950,23950,23950,94119,2266191650,,,,
2012-05-04,000080,,24350,24350,23500,23850,23850,114086,2716936700,,,,
2012-05-07,000080,,23800,23800,23000,23200,23200,130852,3035825650,,,,
2012-05-08,000080,,23200,23500,23200,23450,23450,46334,1080695550,,,,
2012-05-09,000080,,23500,23800,23300,23500,23500,175222,4116227550,,,,
2012-05-10,000080,,23450,23850,23300,23500,23500,68722,1619062900,,,,
2012-05-11,000080,,23550,23750,23300,23300,23300,53907,1264778800,,,,
2012-05-14,000080,,23100,23150,22250,22700,22700,95370,2154099150,,,,
2012-05-15,000080,,22550,23050,22550,22750,22750,86259,1965631000,,,,
2012-05-16,000080,,22750,23300,22400,23150,23150,101257,2310202550,,,,
2012-05-17,000080,,22850,23400,22450,22500,22500,123402,2803059500,,,,
2012-05-18,000080,,22350,22350,21050,21100,21100,155847,3355283200,,,,
2012-05-21,000080,,21100,21350,20400,20500,20500,124471,2584633500,,,,
2012-05-22,000080,,20700,21100,20450,21000,21000,106577,2208770500,,,,
2012-05-23,000080,,20900,20950,20250,20400,20400,118190,2413283000,,,,
2012-05-24,000080,,20700,20950,19800,20000,20000,224750,4527933100,,,,
2012-05-25,000080,,19800,20550,19800,20250,20250,104619,2121376650,,,,
2012-05-29,000080,,20300,21300,20150,21050,21050,180729,3790154350,,,,
2012-05-30,000080,,21050,21050,20400,20400,20400,101596,2088563100,,,,
2012-05-31,000080,,20300,20700,20100,20500,20500,77169,1573617000,,,,
2012-06-01,000080,,20350,20550,20200,20300,20300,121520,2466957350,,,,
2012-06-04,000080,,19700,20550,19550,20550,20550,113643,2281402150,,,,
2012-06-05,000080,,20800,21150,20650,20950,20950,107980,2251211300,,,,
2012-06-07,000080,,21300,22050,21000,21750,21750,168700,3652729400,,,,
2012-06-08,000080,,21500,21700,21100,21250,21250,66902,1425348100,,,,
2012-06-11,000080,,21400,21600,21300,21400,21400,61019,1308070550,,,,
2012-06-12,000080,,21400,21950,21200,21950,21950,120135,2615475150,,,,
2012-06-13,000080,,21900,22000,21450,21950,21950,78412,1704401550,,,,
2012-06-14,000080,,21850,22450,21700,22150,22150,199647,4420047700,,,,
2012-06-15,000080,,22100,22400,21450,22050,22050,244482,5363148100,,,,
2012-06-18,000080,,22250,22550,21850,22450,22450,250053,5539556650,,,,
2012-06-19,000080,,22200,22600,22200,22400,22400,70459,1580588100,,,,
2012-06-20,000080,,22500,22700,22250,22500,22500,51410,1152401500,,,,
2012-06-21,000080,,22300,22800,22300,22800,22800,68185,1535006450,,,,
2012-06-22,000080,,22700,22800,22150,22150,22150,95387,2139855550,,,,
2012-06-25,000080,,22200,22200,21650,21750,21750,62202,1357455900,,,,
2012-06-26,000080,,21400,21700,21300,21500,21500,52738,1132619300,,,,
2012-06-27,000080,,21400,21500,21150,21350,21350,50456,1078222100,,,,
2012-06-28,000080,,21300,21900,21300,21550,21550,36605,792334750,,,,
2012-06-29,000080,,21350,22000,21250,21600,21600,59163,1281647200,,,,
2012-07-02,000080,,21600,21950,21600,21850,21850,28975,631406850,,,,
2012-07-03,000080,,22050,22200,21850,21850,21850,60659,1337540150,,,,
2012-07-04,000080,,21800,22150,21800,21950,21950,48970,1077539000,,,,
2012-07-05,000080,,21950,22150,21900,22050,22050,29524,651164700,,,,
2012-07-06,000080,,21900,22450,21900,22100,22100,64610,1438045000,,,,
2012-07-09,000080,,22100,22400,21950,22400,22400,47075,1042737200,,,,
2012-07-10,000080,,22150,22800,22150,22800,22800,89118,2014259800,,,,
2012-07-11,000080,,22700,22700,22000,22100,22100,81188,1804961300,,,,
2012-07-12,000080,,22150,22300,21300,21300,21300,86830,1881798850,,,,
2012-07-13,000080,,21500,21750,21250,21500,21500,70995,1524246800,,,,
2012-07-16,000080,,21550,21850,21300,21800,21800,48415,1045590450,,,,
2012-07-17,000080,,22000,22700,21750,22500,22500,106850,2390537450,,,,
2012-07-18,000080,,22300,22550,21950,21950,21950,64102,1428090300,,,,
2012-07-19,000080,,22400,22650,22300,22500,22500,59631,1342685900,,,,
2012-07-20,000080,,22600,22600,22150,22400,22400,53527,1194494450,,,,
2012-07-23,000080,,22200,22400,21900,22100,22100,41104,908602200,,,,
2012-07-24,000080,,21950,22500,21950,22150,22150,62586,1393666900,,,,
2012-07-25,000080,,22050,22250,21550,22250,22250,59890,1313937650,,,,
2012-07-26,000080,,22400,23450,22250,23450,23450,249752,5786789100,,,,
2012-07-27,000080,,23950,24200,23200,23450,23450,276286,6551699450,,,,
2012-07-30,000080,,23700,24100,23500,24000,24000,236536,5660707000,,,,
2012-07-31,000080,,24000,24050,23400,24050,24050,188965,4499119200,,,,
2012-08-01,000080,,24000,24250,23750,24100,24100,151936,3654801700,,,,
2012-08-02,000080,,24200,24200,23750,23900,23900,44365,1061311700,,,,
2012-08-03,000080,,23700,23900,23450,23450,23450,49976,1181934600,,,,
2012-08-06,000080,,23500,23700,23300,23450,23450,55970,1315597000,,,,
2012-08-07,000080,,23300,23800,23300,23800,23800,55161,1298044400,,,,
