date,ticker,name,open,high,low,close,adj_close,volume,trading_value,market_cap,sector,is_suspended,is_administrative
2025-01-02,000080,,19600,19600,19330,19460,19460,130609,2537310990,,,,
2025-01-03,000080,,19480,19680,19430,19600,19600,120395,2357146770,,,,
2025-01-06,000080,,19600,19670,19500,19530,19530,185219,3620790910,,,,
2025-01-07,000080,,19570,19750,19570,19690,19690,128881,2536377480,,,,
2025-01-08,000080,,19670,19740,19600,19660,19660,119717,2354997670,,,,
2025-01-09,000080,,19680,19700,19600,19600,19600,93984,1844083400,,,,
2025-01-10,000080,,19600,19740,19530,19710,19710,104812,2057899480,,,,
2025-01-13,000080,,19710,19720,19080,19150,19150,421468,8107442260,,,,
2025-01-14,000080,,19190,19190,19050,19070,19070,187747,3583195460,,,,
2025-01-15,000080,,19160,19160,18920,18960,18960,221954,4218917640,,,,
2025-01-16,000080,,19030,19040,18850,18870,18870,252854,4779421280,,,,
2025-01-17,000080,,18880,19030,18870,19000,19000,103974,1971634010,,,,
2025-01-20,000080,,19090,19140,18980,19070,19070,90177,1718818050,,,,
2025-01-21,000080,,19090,19160,18980,19100,19100,93018,1775002080,,,,
2025-01-22,000080,,19170,19260,19030,19090,19090,105762,2020664950,,,,
2025-01-23,000080,,19140,19140,18950,18950,18950,111231,2113074040,,,,
2025-01-24,000080,,18970,19050,18900,18910,18910,110288,2089445950,,,,
2025-01-31,000080,,19080,19100,18900,19060,19060,114854,2181663080,,,,
2025-02-03,000080,,19080,19160,18920,18920,18920,207130,3933751870,,,,
2025-02-04,000080,,18930,19030,18680,18700,18700,376943,7084015380,,,,
2025-02-05,000080,,18770,19000,18770,18920,18920,174942,3309161290,,,,
2025-02-06,000080,,18970,19170,18950,19070,19070,154829,2951275010,,,,
2025-02-07,000080,,19070,19200,18960,18960,18960,123522,2353354560,,,,
2025-02-10,000080,,18960,19060,18900,19030,19030,98859,1879609450,,,,
2025-02-11,000080,,19050,19180,19030,19120,19120,116673,2231303500,,,,
2025-02-12,000080,,19180,19210,19090,19100,19100,96977,1857669690,,,,
2025-02-13,000080,,19190,19190,19010,19150,19150,143970,2747870980,,,,
2025-02-14,000080,,19180,19340,19080,19340,19340,175808,3385686610,,,,
2025-02-17,000080,,19350,19380,19200,19290,19290,111431,2147549930,,,,
2025-02-18,000080,,19280,19300,19050,19170,19170,194625,3725256010,,,,
2025-02-19,000080,,19130,19240,19090,19190,19190,160990,3089288160,,,,
2025-02-20,000080,,19200,19420,19200,19400,19400,217986,4215910160,,,,
2025-02-21,000080,,19390,19400,19290,19400,19400,81198,1570337070,,,,
2025-02-24,000080,,19360,19410,19260,19410,19410,98613,1908233160,,,,
2025-02-25,000080,,19320,19440,19300,19400,19400,129474,2508435750,,,,
2025-02-26,000080,,19400,19400,19180,19310,19310,164624,3169879030,,,,
2025-02-27,000080,,19250,19300,19090,19240,19240,159661,3056407910,,,,
2025-02-28,000080,,19170,19180,18950,18950,18950,188187,3578868800,,,,
2025-03-04,000080,,18980,18980,18820,18960,18960,120762,2280025340,,,,
2025-03-05,000080,,18920,19150,18910,19020,19020,123361,2349107250,,,,
2025-03-06,000080,,19110,19270,19020,19210,19210,124476,2388321635,,,,
2025-03-07,000080,,19210,19350,19090,19220,19220,111666,2148562435,,,,
2025-03-10,000080,,19200,19210,19120,19130,19130,70810,1355613250,,,,
2025-03-11,000080,,19000,19140,18940,19050,19050,88388,1683294590,,,,
2025-03-12,000080,,19000,19110,19000,19050,19050,69756,1329119925,,,,
2025-03-13,000080,,19050,19370,19050,19370,19370,155162,2985210955,,,,
2025-03-14,000080,,19350,19360,19120,19270,19270,90643,1743264645,,,,
2025-03-17,000080,,19400,19430,19320,19420,19420,149858,2906059625,,,,
2025-03-18,000080,,19450,19480,19330,19360,19360,92162,1786889265,,,,
2025-03-19,000080,,19280,19460,19270,19430,19430,94967,1843676780,,,,
2025-03-20,000080,,19500,19650,19430,19490,19490,133485,2608690455,,,,
2025-03-21,000080,,19520,19800,19370,19740,19740,204535,4014943685,,,,
2025-03-24,000080,,19840,20000,19720,19770,19770,162941,3234188325,,,,
2025-03-25,000080,,19900,19910,19600,19770,19770,102356,2018425760,,,,
2025-03-26,000080,,19860,19860,19620,19670,19670,95683,1884447860,,,,
2025-03-27,000080,,19490,19790,19490,19560,19560,83536,1638955460,,,,
2025-03-28,000080,,19640,19680,19360,19510,19510,88694,1723007535,,,,
2025-03-31,000080,,19450,19450,19110,19230,19230,136486,2623405045,,,,
2025-04-01,000080,,19240,19570,19240,19430,19430,127397,2474382170,,,,
2025-04-02,000080,,19490,19520,19230,19300,19300,87881,1699274120,,,,
2025-04-03,000080,,19110,19360,18930,19360,19360,129266,2470041205,,,,
2025-04-04,000080,,19090,19370,19020,19370,19370,127037,2434882315,,,,
2025-04-07,000080,,19050,19470,18780,18850,18850,186705,3523131405,,,,
2025-04-08,000080,,18900,19040,18790,18970,18970,124923,2362648455,,,,
2025-04-09,000080,,18830,18970,18690,18740,18740,135970,2548301970,,,,
2025-04-10,000080,,19080,19390,18910,19390,19390,207678,3985223270,,,,
2025-04-11,000080,,19170,19290,19090,19290,19290,77845,1495105545,,,,
2025-04-14,000080,,19220,19330,19140,19270,19270,62957,1212218180,,,,
2025-04-15,000080,,19200,19520,19180,19520,19520,118153,2291801770,,,,
2025-04-16,000080,,19480,19550,18900,19420,19420,105178,2043911545,,,,
2025-04-17,000080,,19300,19440,19220,19240,19240,121765,2348077705,,,,
2025-04-18,000080,,19290,19330,19180,19330,19330,49148,946757935,,,,
2025-04-21,000080,,19330,19390,19240,19270,19270,46986,906342130,,,,
2025-04-22,000080,,19260,19310,19190,19210,19210,43703,840332375,,,,
2025-04-23,000080,,19320,19320,19200,19220,19220,66328,1275714850,,,,
2025-04-24,000080,,19230,19300,19180,19180,19180,54703,1050751025,,,,
2025-04-25,000080,,19240,19300,19210,19260,19260,38450,740274515,,,,
2025-04-28,000080,,19210,19320,19170,19180,19180,58004,1115025545,,,,
2025-04-29,000080,,19180,19380,19180,19260,19260,82931,1599603640,,,,
2025-04-30,000080,,19240,19350,19210,19330,19330,66042,1273888060,,,,
2025-05-02,000080,,19270,19360,19240,19310,19310,68618,1324598530,,,,
2025-05-07,000080,,19340,19440,19280,19310,19310,95427,1844026865,,,,
2025-05-08,000080,,19280,19350,19250,19280,19280,104304,2012228345,,,,
2025-05-09,000080,,19270,19310,19230,19290,19290,46914,904121310,,,,
2025-05-12,000080,,19290,19350,19260,19310,19310,57464,1108730260,,,,
2025-05-13,000080,,19270,19350,19110,19150,19150,154976,2975809580,,,,
2025-05-14,000080,,19150,19190,19060,19110,19110,122440,2338874720,,,,
2025-05-15,000080,,19050,19600,18990,19290,19290,251245,4834923535,,,,
2025-05-16,000080,,19360,19630,19330,19420,19420,216302,4207102765,,,,
2025-05-19,000080,,19380,19410,19170,19300,19300,101168,1948559070,,,,
2025-05-20,000080,,19380,19420,19240,19260,19260,100465,1941543815,,,,
2025-05-21,000080,,19310,19320,19160,19250,19250,82069,1577528985,,,,
2025-05-22,000080,,19200,19420,19160,19200,19200,130890,2519116910,,,,
2025-05-23,000080,,19170,19210,19110,19120,19120,86208,1649170135,,,,
2025-05-26,000080,,19180,19280,19070,19280,19280,73920,1415189120,,,,
2025-05-27,000080,,19180,19280,19160,19280,19280,62190,1196196070,,,,
2025-05-28,000080,,19270,19540,19230,19530,19530,235222,4573588890,,,,
