date,ticker,name,open,high,low,close,adj_close,volume,trading_value,market_cap,sector,is_suspended,is_administrative
2008-01-02,000100,,24577,24823,24024,24454,24454,296015,7242813000,,,,
2008-01-03,000100,,24454,24946,24147,24577,24577,220467,5444643000,,,,
2008-01-04,000100,,24946,25560,24577,25438,25438,203411,5064035000,,,,
2008-01-07,000100,,25253,25376,24577,24946,24946,190342,4756426500,,,,
2008-01-08,000100,,25130,26175,24762,25683,25683,285037,7246062500,,,,
2008-01-09,000100,,25683,26912,25683,26912,26912,502176,13276016000,,,,
2008-01-10,000100,,26421,26789,25745,26298,26298,277266,7249813000,,,,
2008-01-11,000100,,26421,26482,24946,25868,25868,238906,6164508000,,,,
2008-01-14,000100,,25376,25868,24823,25376,25376,206470,5220002500,,,,
2008-01-15,000100,,25007,25438,24946,25376,25376,377316,9547188000,,,,
2008-01-16,000100,,25683,25683,24885,25315,25315,298545,7561038500,,,,
2008-01-17,000100,,25438,25560,25069,25376,25376,405390,10277390000,,,,
2008-01-18,000100,,25499,25499,24454,25192,25192,238735,5965040500,,,,
2008-01-21,000100,,25192,25192,24332,24946,24946,333284,8203148500,,,,
2008-01-22,000100,,24577,25130,23779,24946,24946,558202,13732858500,,,,
2008-01-23,000100,,25069,25069,24086,24946,24946,502380,12286069000,,,,
2008-01-24,000100,,24577,24885,23656,23656,23656,654704,15724924000,,,,
2008-01-25,000100,,23717,23840,23287,23779,23779,412054,9680019000,,,,
2008-01-28,000100,,23533,23594,22550,22734,22734,321859,7375013000,,,,
2008-01-29,000100,,22980,23963,22795,23348,23348,327327,7717990000,,,,
2008-01-30,000100,,23901,23901,22427,23103,23103,261601,6030065000,,,,
2008-01-31,000100,,23287,23348,22795,23287,23287,328385,7583249500,,,,
2008-02-01,000100,,23287,23287,22673,22857,22857,202158,4616347000,,,,
2008-02-04,000100,,22980,23348,22918,22980,22980,193410,4468173500,,,,
2008-02-05,000100,,23164,23779,22980,23533,23533,218961,5115982000,,,,
2008-02-11,000100,,23471,23717,23226,23656,23656,320476,7544594000,,,,
2008-02-12,000100,,23656,23717,23226,23410,23410,182058,4278839000,,,,
2008-02-13,000100,,23226,23471,22365,23103,23103,570970,13142123000,,,,
2008-02-14,000100,,22918,23103,22427,22857,22857,513788,11678909500,,,,
2008-02-15,000100,,22673,23103,22673,22857,22857,237767,5429444500,,,,
2008-02-18,000100,,22980,23717,22918,23287,23287,268909,6297574500,,,,
2008-02-19,000100,,23717,23963,23348,23471,23471,123648,2921509500,,,,
2008-02-20,000100,,23348,23656,22734,23471,23471,201710,4687530000,,,,
2008-02-21,000100,,23287,24086,23287,23840,23840,244643,5833444500,,,,
2008-02-22,000100,,23901,23963,23164,23348,23348,196600,4625446500,,,,
2008-02-25,000100,,23533,24086,23533,23963,23963,204094,4888191000,,,,
2008-02-26,000100,,23963,23963,23471,23901,23901,101294,2399973000,,,,
2008-02-27,000100,,23717,24086,23594,23717,23717,108976,2593371000,,,,
2008-02-28,000100,,23901,23901,23103,23287,23287,251812,5866492500,,,,
2008-02-29,000100,,23041,23226,22795,23041,23041,216634,4968951000,,,,
2008-03-03,000100,,22734,22857,22365,22795,22795,234488,5297271500,,,,
2008-03-04,000100,,22918,22918,22488,22550,22550,136480,3088198500,,,,
2008-03-05,000100,,22795,23594,22734,23226,23226,265312,6162414000,,,,
2008-03-06,000100,,23164,23840,23041,23717,23717,231054,5439855000,,,,
2008-03-07,000100,,23287,23594,22242,22304,22304,765219,17340502500,,,,
2008-03-10,000100,,22120,22427,21812,22181,22181,234951,5178060500,,,,
2008-03-11,000100,,22304,22550,21444,22058,22058,355930,7783451500,,,,
2008-03-12,000100,,22611,22918,21997,22918,22918,296975,6700046500,,,,
2008-03-13,000100,,22550,23041,22427,22427,22427,281888,6389621500,,,,
2008-03-14,000100,,22488,22918,19109,22918,22918,476853,10492868000,,,,
2008-03-17,000100,,22734,22795,21689,22550,22550,249273,5556121500,,,,
2008-03-18,000100,,22365,22673,22058,22673,22673,240176,5373960500,,,,
2008-03-19,000100,,22734,23103,22488,23103,23103,193304,4419631000,,,,
2008-03-20,000100,,22918,22980,22488,22857,22857,156669,3555433000,,,,
2008-03-21,000100,,22734,22918,22120,22181,22181,479489,10685914500,,,,
2008-03-24,000100,,22304,22427,21874,22242,22242,216341,4774500000,,,,
2008-03-25,000100,,22242,22365,21935,21935,21935,194630,4313539000,,,,
2008-03-26,000100,,21997,22550,21935,22427,22427,298765,6647308000,,,,
2008-03-27,000100,,22427,23041,22427,22734,22734,361073,8249424000,,,,
2008-03-28,000100,,22550,22857,22488,22857,22857,202507,4591343500,,,,
2008-03-31,000100,,22857,22918,22365,22857,22857,172912,3919000000,,,,
2008-04-01,000100,,23287,23656,22611,23226,23226,429224,10013563500,,,,
2008-04-02,000100,,23348,24393,23348,24332,24332,486064,11759775500,,,,
2008-04-03,000100,,24332,24393,23840,23963,23963,323397,7809322500,,,,
2008-04-04,000100,,23963,24454,23594,24024,24024,151445,3654099000,,,,
2008-04-07,000100,,24454,24700,24209,24454,24454,221321,5434929000,,,,
2008-04-08,000100,,24700,24946,23901,24946,24946,246580,6077229000,,,,
2008-04-10,000100,,24946,25438,24270,25438,25438,333675,8376984000,,,,
2008-04-11,000100,,25007,25806,25007,25683,25683,472662,12093072500,,,,
2008-04-14,000100,,25007,25560,24823,25560,25560,244261,6144542500,,,,
2008-04-15,000100,,25192,25499,24454,25376,25376,220182,5498595000,,,,
2008-04-16,000100,,25130,25929,25007,25683,25683,252333,6484925000,,,,
2008-04-17,000100,,25683,25991,25069,25192,25192,194598,4955005000,,,,
2008-04-18,000100,,25376,25868,25315,25622,25622,113159,2906967500,,,,
2008-04-21,000100,,25991,26175,25622,25868,25868,121654,3165273000,,,,
2008-04-22,000100,,25683,26789,25622,26175,26175,218506,5724799000,,,,
2008-04-23,000100,,26298,27588,26298,27588,27588,314031,8463376000,,,,
2008-04-24,000100,,27650,27650,27035,27588,27588,313437,8615868500,,,,
2008-04-25,000100,,27281,27834,26912,27834,27834,319060,8704519000,,,,
2008-04-28,000100,,27404,28018,26728,26912,26912,220654,6003770500,,,,
2008-04-29,000100,,26544,27342,26175,26421,26421,300848,8010230500,,,,
2008-04-30,000100,,27035,27895,26912,27035,27035,707508,18853337000,,,,
2008-05-02,000100,,27097,27895,26851,27404,27404,332519,9064170000,,,,
2008-05-06,000100,,27711,28694,27527,28264,28264,456778,12854000000,,,,
2008-05-07,000100,,27834,28694,26851,27957,27957,402420,11121740500,,,,
2008-05-08,000100,,27895,28571,27527,27588,27588,217692,6048263000,,,,
2008-05-09,000100,,27957,27957,26789,27588,27588,219344,5950988000,,,,
2008-05-13,000100,,27219,27527,26605,27219,27219,265304,7144604000,,,,
2008-05-14,000100,,26666,26851,25868,26851,26851,409003,10775049300,,,,
2008-05-15,000100,,26421,27404,26421,26544,26544,305682,8229032400,,,,
2008-05-16,000100,,26851,27834,26851,27281,27281,295860,8129021000,,,,
2008-05-19,000100,,27650,28018,26482,28018,28018,432455,11793837500,,,,
2008-05-20,000100,,27465,27527,26544,26544,26544,501891,13461700000,,,,
2008-05-21,000100,,26113,26974,25868,26605,26605,345083,9119233500,,,,
2008-05-22,000100,,26605,26912,25991,26236,26236,141404,3709786000,,,,
2008-05-23,000100,,25991,26113,25130,25376,25376,342211,8703970500,,,,
