signal_date,first_return_date,next_signal_date,holding_days,selected_tickers,selected_count,target_exposure,cash_weight,regime,turnover,transaction_cost_bps
2007-07-31,2007-08-01,2007-08-31,22,"093370,010060,000670,011200,000150,039490,005420,003670,011780,028050,086280,006260,069260,009540,010140,010130,009420,003490,034020,017800,000210,051910,042660,001440,004020,004000,006800,066970,012450,003240",30,1.0,0.0,,1.0,10.0
2007-08-31,2007-09-03,2007-09-28,17,"011780,000670,006260,093370,005420,011200,003670,010060,069260,000150,039490,009540,009420,051910,004020,017800,001440,010130,010140,004000,086280,006650,028050,000210,009830,003490,002030,003240,002380,010120",30,1.0,0.0,,0.16666666666666666,10.0
2007-09-28,2007-10-01,2007-10-31,22,"009420,010060,003670,000670,006260,005420,009540,004000,000150,086280,011200,006650,004020,002380,011780,010140,017800,039490,028050,000210,003240,001440,051910,000880,069260,009150,010120,007340,003550,012450",30,1.0,0.0,,0.16666666666666666,10.0
2007-10-31,2007-11-01,2007-11-30,22,"009420,000150,086280,001440,010060,003670,006260,003550,004000,004020,009540,034020,039490,022100,051910,035420,011780,001040,010120,000880,002380,006280,003240,036460,000210,008770,010140,009150,009970,005420",30,1.0,0.0,,0.26666666666666666,10.0
2007-11-30,2007-12-03,2007-12-28,18,"003670,009420,010060,001440,000150,003550,006260,036460,003240,008770,010120,034020,014820,035420,051910,009540,022100,009970,001040,004020,003490,006280,093370,011780,039490,069260,069620,012750,004000,000880",30,1.0,0.0,,0.2,10.0
2007-12-28,2008-01-02,2008-01-31,22,"010060,003670,086280,004020,003550,006260,010120,009420,001440,005830,003490,034020,051900,035420,000880,008770,001040,069620,004990,002380,001450,078930,004000,000150,000720,009970,005490,006280,017800,000210",30,1.0,0.0,,0.36666666666666664,10.0
2008-01-31,2008-02-01,2008-02-29,18,"010060,000150,003670,009540,034020,004020,086280,035420,009970,006260,036460,003550,051900,066570,001440,006040,039490,069620,003490,093370,028050,010120,002380,008770,000210,051910,033780,017800,005490,000880",30,1.0,0.0,,0.3,10.0
2008-02-29,2008-03-03,2008-03-31,21,"010060,034020,000150,006040,009540,006260,036460,002380,003670,001440,003550,003490,004020,035420,066570,008770,051900,086280,010120,069620,039490,028050,069260,004000,066970,000210,000880,009970,021240,000720",30,1.0,0.0,,0.16666666666666666,10.0
2008-03-31,2008-04-01,2008-04-30,21,"006040,066970,003670,069620,035420,066570,036460,010060,003090,035720,007340,039490,022100,004020,006260,001440,004000,069260,026960,009240,002840,006400,002380,000670,005850,009970,032640,005380,003030,051910",30,1.0,0.0,,0.4666666666666667,10.0
2008-04-30,2008-05-02,2008-05-30,19,"006040,066970,066570,069620,036460,003670,007340,003090,035420,009240,002840,005380,005930,026960,004020,032640,005850,004000,003030,006400,012450,012330,005420,035720,014680,018880,022100,010060,034230,051910",30,1.0,0.0,,0.23333333333333334,10.0
2008-05-30,2008-06-02,2008-06-30,20,"066970,066570,006040,068270,003670,005420,007340,036460,010060,035420,009240,069620,003030,034230,005380,005930,051910,018880,002840,026960,007310,003090,004020,001430,006260,004000,005850,012450,032640,014680",30,1.0,0.0,,0.13333333333333333,10.0
2008-06-30,2008-07-01,2008-07-31,23,"066970,068270,006040,003670,066570,026960,036460,003030,007340,035420,009240,002840,001430,034230,007310,003230,069260,069620,006400,004000,051910,004020,010060,018880,005930,001450,005420,006260,014680,010130",30,1.0,0.0,,0.16666666666666666,10.0
2008-07-31,2008-08-01,2008-08-29,20,"068270,006040,066970,003030,026960,009240,003670,001430,010060,002840,051910,051600,066570,007310,035420,000990,018880,004370,006400,032640,007340,011070,036460,003230,035720,034230,001450,012330,002030,000670",30,1.0,0.0,,0.3,10.0
2008-08-29,2008-09-01,2008-09-30,21,"068270,066970,006040,003030,001430,009240,026960,032640,003670,051910,007310,018880,036460,006400,002840,012330,051600,035420,007340,000670,011070,007660,004370,035720,066570,006280,010060,034230,005380,017670",30,1.0,0.0,,0.13333333333333333,10.0
2008-09-30,2008-10-01,2008-10-31,22,"068270,066970,001430,032640,006040,026960,009240,003670,018880,003030,007310,006400,012330,002840,004370,051600,051910,007660,008730,006280,036460,017670,011070,009970,015760,005380,010950,035420,007340,066570",30,1.0,0.0,,0.13333333333333333,10.0
2008-10-31,2008-11-03,2008-11-28,20,"068270,032640,066970,001430,026960,009240,004370,006040,002840,006400,018880,003030,003670,007660,017670,008730,051600,007310,012330,069260,005380,006280,010950,036460,007340,030200,005930,033780,034230,015760",30,1.0,0.0,,0.16666666666666666,10.0
2008-11-28,2008-12-01,2008-12-30,21,"032640,068270,026960,004370,066970,002840,009240,007660,008730,001430,017670,018880,007310,003670,034230,006400,003240,004990,012330,000240,015760,005930,035420,000670,006040,007340,010950,051600,000100,036460",30,1.0,0.0,,0.2,10.0
2008-12-30,2009-01-02,2009-01-30,19,"051600,032640,066970,068270,026960,002840,004370,000670,008730,003670,007660,007310,034230,003240,017670,039490,006040,009240,001430,035420,007340,005300,015760,004990,036460,000240,018880,006280,010950,011070",30,1.0,0.0,,0.13333333333333333,10.0
2009-01-30,2009-02-02,2009-02-27,20,"066970,068270,051600,032640,026960,000670,003670,039490,008730,034230,011070,004370,007660,017670,036570,035420,007310,006040,030200,017960,002840,003240,006260,007340,004990,005300,010950,051910,009240,069260",30,1.0,0.0,,0.2,10.0
2009-02-27,2009-03-02,2009-03-31,22,"066970,068270,036570,026960,051600,003670,039490,032640,011070,000670,034230,008730,007660,035420,004370,017960,051910,017670,009970,103140,030200,000120,006040,007310,012330,010120,003030,069260,005930,009150",30,1.0,0.0,,0.26666666666666666,10.0
2009-03-31,2009-04-01,2009-04-30,22,"066970,068270,003670,039490,026960,034230,007660,036570,017960,003230,009970,010130,103140,051910,012330,002840,004370,008730,032640,005420,007340,000670,011070,003030,006800,069620,007310,000120,003090,096770",30,1.0,0.0,,0.3,10.0
2009-04-30,2009-05-04,2009-05-29,19,"066970,068270,036570,010130,103140,003670,009970,034230,003230,017960,000990,005420,006650,039490,026960,009830,003030,022100,000670,042700,007660,005830,000880,006800,007340,011070,014680,011780,002840,069620",30,1.0,0.0,,0.3,10.0
2009-05-29,2009-06-01,2009-06-30,22,"068270,066970,036570,000990,006650,017960,011070,103140,010130,003670,012330,006800,009830,034230,005420,071970,009970,007660,026960,039490,014680,035720,011170,005940,000880,002840,005850,004020,000270,051910",30,1.0,0.0,,0.3,10.0
2009-06-30,2009-07-01,2009-07-31,23,"066970,000990,036570,011070,103140,009970,068270,017960,010130,005420,012330,007660,000270,003670,012450,005380,026960,006400,034230,035720,071970,011170,006650,014680,039490,002840,009830,004020,000880,051910",30,1.0,0.0,,0.1,10.0
2009-07-31,2009-08-03,2009-08-31,21,"011070,066970,006650,103140,000990,068270,036570,005420,014680,009970,035720,012450,012330,017960,004020,009150,002840,009830,005380,000270,011170,003670,010130,071970,034230,026960,023530,005850,011780,066570",30,1.0,0.0,,0.16666666666666666,10.0
2009-08-31,2009-09-01,2009-09-30,22,"006650,011070,103140,005420,004020,000270,011170,009830,000990,014680,035720,066970,005850,005380,006400,012450,009150,039490,017960,012330,068270,010130,042700,071970,023530,000660,000880,034230,011780,005830",30,1.0,0.0,,0.2,10.0
2009-09-30,2009-10-01,2009-10-30,21,"011070,103140,012330,009150,006650,012450,005420,005850,035720,005380,006400,000270,066970,068270,014680,004020,010130,051910,026960,071970,009970,086280,034230,011170,023530,105560,003670,002030,009830,036570",30,1.0,0.0,,0.26666666666666666,10.0
2009-10-30,2009-11-02,2009-11-30,21,"103140,035720,012330,005420,010130,005380,005850,000270,009970,009150,006650,051910,068270,024110,026960,012450,005830,011070,004020,014680,000670,000080,006400,023530,066970,071970,001450,105560,034230,002030",30,1.0,0.0,,0.16666666666666666,10.0
2009-11-30,2009-12-01,2009-12-30,21,"035720,005850,009970,010130,000270,012330,005380,004020,103140,051910,009150,023530,005420,006650,105560,014680,000210,009830,003670,000080,000880,069960,024110,026960,011070,011170,005490,068270,034730,000660",30,1.0,0.0,,0.3,10.0
2009-12-30,2010-01-04,2010-01-29,20,"035720,010130,009970,005380,005850,000270,012330,051910,004020,103140,000660,009150,005420,014680,000880,006400,000080,034230,022100,023530,052690,006650,026960,003670,005490,034730,002840,011170,009240,018880",30,1.0,0.0,,0.23333333333333334,10.0
2010-01-29,2010-02-01,2010-02-26,19,"009970,035720,005850,005380,000270,022100,014680,004020,009240,009150,002840,010130,007660,012330,051910,000660,006400,011170,026960,003670,000880,034230,000080,005420,052690,034730,018880,006650,071320,009830",30,1.0,0.0,,0.1,10.0
2010-02-26,2010-03-02,2010-03-31,22,"035720,022100,000270,004020,009240,011170,005850,003670,010130,007660,005380,002840,014680,009830,006650,009970,026960,003490,000660,000080,034230,068270,023530,051910,015760,052690,028050,012330,034730,071320",30,1.0,0.0,,0.16666666666666666,10.0
2010-03-31,2010-04-01,2010-04-30,22,"035720,005850,007660,000270,022100,003670,009240,002840,011170,068270,003490,009970,004020,014680,000660,006650,005380,009830,051600,023530,001040,026960,006040,071320,030000,111770,034220,009540,078930,007340",30,1.0,0.0,,0.3,10.0
2010-04-30,2010-05-03,2010-05-31,19,"005850,000270,007660,035720,011170,068270,003670,003490,034220,000660,022100,002840,009830,009540,051910,009970,009150,026960,005380,018880,009240,004020,042700,003240,071970,071320,014680,103140,006650,051600",30,1.0,0.0,,0.23333333333333334,10.0
2010-05-31,2010-06-01,2010-06-30,21,"005850,000270,003670,035720,007660,068270,011170,005380,034220,003490,002840,009830,000660,009240,009150,000990,051910,011780,026960,012330,009540,014680,003240,004020,006040,071320,022100,051600,011070,042700",30,1.0,0.0,,0.16666666666666666,10.0
2010-06-30,2010-07-01,2010-07-30,22,"005850,003670,000270,007660,035720,003490,068270,011780,011170,051910,103140,009830,005380,002840,009150,012330,009540,001680,022100,003240,000990,018880,014680,026960,051600,006040,034730,009240,071320,006650",30,1.0,0.0,,0.16666666666666666,10.0
2010-07-30,2010-08-02,2010-08-31,22,"003670,005850,011780,000270,006650,007660,051910,011170,103140,035720,018880,068270,003490,000990,011790,010130,012330,009830,001430,011070,003240,071320,004000,026960,001680,051600,009540,005380,002840,010060",30,1.0,0.0,,0.2,10.0
2010-08-31,2010-09-01,2010-09-30,19,"003670,103140,011780,006650,005850,009830,011170,035720,000270,051910,010130,010060,066970,120110,011790,012330,022100,003240,007660,008770,003490,068270,001430,026960,009540,018880,004000,034230,023530,071320",30,1.0,0.0,,0.2,10.0
2010-09-30,2010-10-01,2010-10-29,21,"003670,011780,009830,011170,005850,103140,006650,003240,022100,000270,011790,001430,035720,008770,018880,002840,068270,009540,023530,010060,010130,078930,007660,026960,034230,035250,071320,111770,066970,081660",30,1.0,0.0,,0.16666666666666666,10.0
2010-10-29,2010-11-01,2010-11-30,22,"003670,005850,011780,011170,009830,006650,003240,000270,001430,103140,078930,071320,009540,011790,007660,035720,068270,034230,002840,022100,018880,023530,017800,042660,026960,066970,012330,035250,081660,000210",30,1.0,0.0,,0.13333333333333333,10.0
2010-11-30,2010-12-01,2010-12-30,22,"003670,011780,011170,009830,005850,006650,000270,003240,009540,068270,001430,017800,103140,078930,000210,042660,071320,034230,000150,003030,002840,026960,011790,000670,012330,035250,007660,022100,081660,096770",30,1.0,0.0,,0.13333333333333333,10.0
2010-12-30,2011-01-03,2011-01-31,21,"003670,011170,068270,009830,009540,005850,011780,000270,003240,001430,103140,042660,000210,006650,078930,017800,096770,010950,071320,000670,003030,026960,010140,012330,035250,002840,034230,081660,022100,000150",30,1.0,0.0,,0.06666666666666667,10.0
2011-01-31,2011-02-01,2011-02-28,17,"017800,003670,011780,068270,011170,001430,009540,042660,000270,009830,003240,005850,078930,006650,000210,103140,003030,010950,096770,010140,000670,011790,026960,002840,071320,081660,034230,066970,000990,035250",30,1.0,0.0,,0.1,10.0
2011-02-28,2011-03-02,2011-03-31,22,"001430,017800,000270,011170,005850,011780,068270,006650,009540,003030,009830,003670,003240,042660,103140,078930,000990,034230,010950,035720,007660,002840,096770,011790,000210,120110,026960,012330,071320,081660",30,1.0,0.0,,0.13333333333333333,10.0
2011-03-31,2011-04-01,2011-04-29,21,"011170,001430,000270,003030,011780,006650,010950,005850,068270,009830,034230,003670,035720,017800,011790,009540,000120,000990,086790,006040,002840,003240,042660,007660,000660,010130,026960,005300,003230,012330",30,1.0,0.0,,0.23333333333333334,10.0
2011-04-29,2011-05-02,2011-05-31,20,"001430,010950,000270,011780,003030,003670,006650,011790,005850,011170,068270,035720,009830,010060,005420,034230,017800,006040,009540,042660,010130,005300,086790,007660,000660,003240,093370,096770,000120,010140",30,1.0,0.0,,0.16666666666666666,10.0
2011-05-31,2011-06-01,2011-06-30,21,"006650,010950,003030,011780,001430,005420,011170,034230,005850,009830,042660,010060,093370,017800,011790,000270,035720,003670,006040,068270,003240,010130,009540,120110,096770,003230,010140,005300,007660,000240",30,1.0,0.0,,0.1,10.0
2011-06-30,2011-07-01,2011-07-29,21,"006650,005420,003030,011780,001430,005850,034230,093370,011790,010950,003240,035720,068270,009830,011170,003670,000270,042660,006040,120110,001680,010130,003230,111770,005300,017800,012330,026960,000240,005380",30,1.0,0.0,,0.16666666666666666,10.0
2011-07-29,2011-08-01,2011-08-31,22,"034230,003030,068270,003670,006650,001430,035720,005420,011790,111770,003240,001680,005300,011780,000270,010950,009830,120110,005850,011170,010130,000670,093370,069260,097950,006040,026960,000240,012330,003230",30,1.0,0.0,,0.1,10.0
2011-08-31,2011-09-01,2011-09-30,20,"005420,034230,001430,001680,068270,003670,003030,006650,011210,035720,111770,011780,000270,011790,005300,017800,000670,097950,011170,010950,003240,007660,120110,005850,009240,009830,010130,000240,000210,018880",30,1.0,0.0,,0.2,10.0
2011-09-30,2011-10-04,2011-10-31,20,"005420,034230,068270,111770,035720,001680,001430,003670,011210,009240,003030,011780,005300,097950,000270,000670,017800,007660,006040,006650,033780,026960,003240,120110,006280,001800,008770,047810,069960,007340",30,1.0,0.0,,0.3,10.0
2011-10-31,2011-11-01,2011-11-30,22,"035720,111770,034230,009240,068270,005420,001680,017800,001430,003670,097950,005300,001800,008770,000670,003030,030000,000270,022100,011780,026960,007660,006280,033780,086790,032640,005930,004990,006040,000240",30,1.0,0.0,,0.23333333333333334,10.0
2011-11-30,2011-12-01,2011-12-29,21,"005420,111770,035720,009240,017800,003670,034230,007660,001680,022100,005300,068270,097950,001430,003030,000670,032640,033780,008770,001800,086790,007340,005930,006280,004990,006040,030000,026960,093370,000270",30,1.0,0.0,,0.06666666666666667,10.0
2011-12-29,2012-01-02,2012-01-31,20,"111770,005420,035720,009240,001680,034230,003670,003230,001800,022100,007660,047810,005300,008770,097950,032640,005930,033780,007340,068270,009970,001430,006040,017800,007070,003030,014680,036460,030000,007310",30,1.0,0.0,,0.23333333333333334,10.0
2012-01-31,2012-02-01,2012-02-29,21,"111770,003230,034230,009240,001680,035720,005420,008770,005930,001800,032640,003670,036460,033780,007340,022100,097950,005300,015760,000240,009970,000660,006040,007310,007660,047810,026960,007070,138040,068270",30,1.0,0.0,,0.16666666666666666,10.0
2012-02-29,2012-03-02,2012-03-30,21,"003230,111770,005930,001680,003030,000660,009240,034230,001800,008770,017960,138040,011210,005420,032640,007340,000670,022100,035720,003670,097950,034220,005300,006040,007310,014680,009970,002380,007070,004990",30,1.0,0.0,,0.26666666666666666,10.0
2012-03-30,2012-04-02,2012-04-30,20,"003030,003230,001800,001680,111770,005930,017960,005420,009240,008770,002380,138040,007340,009970,022100,011210,036460,000660,006040,011070,034230,007310,042660,000210,097950,014680,007070,000720,010130,086790",30,1.0,0.0,,0.23333333333333334,10.0
2012-04-30,2012-05-02,2012-05-31,21,"001680,034230,005930,008770,002030,007340,007310,026960,111770,138040,097950,036460,006040,009970,068270,032830,009240,051600,035720,000210,010140,009150,005380,033780,088350,022100,003030,006400,002380,008730",30,1.0,0.0,,0.43333333333333335,10.0
2012-05-31,2012-06-01,2012-06-29,20,"001680,034230,068270,008770,003030,002030,111770,005930,007340,007310,009150,002380,039490,032830,006040,026960,012450,097950,010140,138040,000210,005380,017960,073240,000270,036460,035720,022100,009240,002840",30,1.0,0.0,,0.2,10.0
2012-06-29,2012-07-02,2012-07-31,22,"034230,068270,008770,003030,111770,001680,006040,012450,002030,005930,073240,007340,026960,010140,010130,009150,007310,032830,000270,035720,051600,011070,005380,002840,006400,003090,138930,011210,039490,003670",30,1.0,0.0,,0.26666666666666666,10.0
2012-07-31,2012-08-01,2012-08-31,22,"034230,006040,068270,008770,005930,012450,111770,026960,007340,128940,002030,009150,051600,007310,011210,003670,001680,008730,002840,000270,010140,003090,036460,003030,005380,009970,033780,015760,017670,030200",30,1.0,0.0,,0.26666666666666666,10.0
2012-08-31,2012-09-03,2012-09-28,20,"034230,036460,006040,111770,068270,008770,005930,128940,035720,032640,007310,002030,009150,007340,015760,071320,026960,014680,030200,005380,012450,003670,008730,001680,002840,011210,051600,017670,033780,000100",30,1.0,0.0,,0.16666666666666666,10.0
2012-09-28,2012-10-02,2012-10-31,21,"034230,036460,006040,111770,007310,128940,001680,069620,004000,014680,015760,007340,068270,003670,017960,002840,071320,042700,051600,000100,000120,003030,002030,073240,034220,022100,010130,030200,026960,005930",30,1.0,0.0,,0.3333333333333333,10.0
2012-10-31,2012-11-01,2012-11-30,22,"034230,006040,036460,069620,128940,007310,007340,001680,000100,068270,002840,002030,017960,003670,015760,071320,000120,014680,026960,030200,010130,042700,111770,034220,051600,003090,004000,008730,017670,035720",30,1.0,0.0,,0.13333333333333333,10.0
2012-11-30,2012-12-03,2012-12-28,18,"069620,036460,128940,034230,006040,001680,000120,007310,002030,007340,034220,002840,071320,026960,014680,030200,000100,008930,003090,042700,015760,103140,003670,017670,047050,010130,000080,008730,003240,051600",30,1.0,0.0,,0.16666666666666666,10.0
2012-12-28,2013-01-02,2013-01-31,22,"069620,036460,128940,002030,001680,034230,008930,006040,002840,034220,026960,007340,007310,071320,003090,014680,000120,103140,030200,017670,023530,005930,015760,068270,000100,010130,003670,022100,078930,003030",30,1.0,0.0,,0.2,10.0
2013-01-31,2013-02-01,2013-02-28,19,"069620,001680,034230,128940,008930,002840,002030,036460,006040,003090,007310,026960,042700,071320,028670,007340,068270,015760,000100,023530,000120,017670,030200,042660,017960,000080,138930,022100,005930,003670",30,1.0,0.0,,0.2,10.0
2013-02-28,2013-03-04,2013-03-29,20,"069620,128940,001680,002840,034230,008930,002030,003090,026960,006040,042700,071320,015760,036460,068270,017670,007310,007340,000100,000120,138930,000080,028670,023530,022100,005930,035720,030200,003240,014680",30,1.0,0.0,,0.1,10.0
2013-03-29,2013-04-01,2013-04-30,22,"069620,128940,001680,002840,008930,034230,026960,002030,003090,071320,007310,042700,068270,017670,015760,006040,023530,008730,000080,000100,036460,022100,138930,003240,007340,004370,030200,004170,035720,035250",30,1.0,0.0,,0.13333333333333333,10.0
2013-04-30,2013-05-02,2013-05-31,21,"069620,007310,002840,026960,071320,034230,001680,003090,008730,042700,002030,007660,006040,032640,007340,015760,017670,000670,022100,023530,128940,068270,008930,018880,000100,009240,014680,036460,003670,035720",30,1.0,0.0,,0.23333333333333334,10.0
2013-05-31,2013-06-03,2013-06-28,19,"069620,007310,002840,026960,042700,000670,008730,009240,071320,032640,034230,017670,001680,003030,003090,006040,002030,007340,008930,022100,018880,007660,014680,001430,000210,006650,002380,035720,003240,003670",30,1.0,0.0,,0.2,10.0
2013-06-28,2013-07-01,2013-07-31,23,"007310,026960,042700,069620,002840,034230,009240,032640,008730,002030,071320,017670,006040,003090,001680,000670,018880,007340,014680,003030,007660,003670,022100,030200,003240,035720,000660,029780,002380,008770",30,1.0,0.0,,0.13333333333333333,10.0
2013-07-31,2013-08-01,2013-08-30,21,"007310,026960,069620,042700,009240,002840,032640,008730,034230,000670,001680,068270,007340,071320,002030,022100,017670,007660,005420,003030,003090,006400,138040,002380,006040,003670,003240,008770,014680,018880",30,1.0,0.0,,0.13333333333333333,10.0
2013-08-30,2013-09-02,2013-09-30,18,"009240,026960,042700,069620,007660,008730,032640,002840,007310,003090,007340,002380,034230,022100,002030,017670,006400,003670,018880,071320,138040,000670,005420,001680,008770,003240,003030,006040,068270,008930",30,1.0,0.0,,0.03333333333333333,10.0
